AX,4320798754,50.493362,26.092701
AX,301707965,92.47675,57.46455
AF,2308006329,93.42299,5.038278
AF,291117210,92.21219,13.04014
AX,3299430321,92.47675,57.46455
AF,281510163,92.21219,11.447403
AX,1284136605,87.635956,69.102806
AX,371603766,92.09067,34.996693
AF,3279468389,54.1343,11.447403
AX,1366204765,92.09067,34.996693
AF,365027597,54.1343,25.8719
AF,358695226,67.0486,25.8719
AX,3363673704,77.531364,47.358513
AF,352646048,67.0486,25.114553
AX,1354304384,72.91786,6.999057
AX,346159498,74.116554,6.999057
AF,1347995376,86.14093,25.114553
AF,1341786123,86.14093,53.35978
AX,340650659,86.786964,11.221041
AF,333923264,97.91337,41.249195
AX,2337713385,86.786964,12.395873
AX,2330729320,85.02277,12.395873
AF,327681214,97.91337,38.763145
AF,2324899947,80.58374,38.763145
AX,322015718,99.367615,51.968037
AX,1317098050,99.367615,32.92032
AF,316128028,74.32155,38.38879
AX,309369708,32.92032,26.79725
AF,1311267017,84.07478,38.38879
AX,1303067181,64.94278,26.79725
AF,302208247,84.07478,20.497314
AX,295780630,74.47151,15.264664
AF,1297327929,91.09455,20.497314
AX,288675452,74.47151,15.264664
AF,1291552767,91.09455,79.87416
AX,280326404,72.24335,16.919796
AF,1282816213,79.87416,26.940884
AX,4279785625,72.24335,57.06196
AF,271950923,91.24147,26.940884
AX,2267188719,16.048782,16.048782
AF,262741069,91.24147,32.227615
AX,1257128622,54.009914,16.048782
AF,255539468,35.82316,10.028423
AF,1250270236,68.65207,10.028423
AX,249076571,54.009914,16.847923
AF,2245099160,83.328896,22.29377
AX,242755294,29.356018,16.847923
AF,236207283,83.328896,26.873789
AX,3240976736,29.356018,18.69313
AF,1328180479,89.46854,26.873789
AX,323873102,69.44776,18.69313
AF,311084048,89.46854,21.305044
AX,2315397493,69.44776,20.804598
AF,1305298648,85.51223,21.305044
AX,302482842,79.144424,20.804598
AF,293592723,85.51223,28.786585
AX,1296314053,91.1507,40.666687
AX,285134660,91.1507,40.666687
AF,1287814075,82.140724,28.786585
AF,1277976807,89.67181,33.935753
AX,276706919,88.20673,12.8361845
AF,2272352731,89.67181,13.674243
AX,267859403,68.140495,12.8361845
AF,258425546,70.952835,13.674243
AX,2263848768,68.140495,37.778706
AF,1252431002,70.952835,8.036699
AX,250250203,37.778706,6.830016
AX,1236371430,20.127285,6.830016
AF,232444050,92.47136,8.036699
AX,1217813566,38.113598,20.127285
AF,213769382,92.47136,16.23143
AF,2303478122,92.95048,53.93775
AX,293751421,72.23717,32.379745
AF,1278619870,92.95048,40.390602
AX,274199135,72.23717,25.440184
AX,253540590,99.329704,13.06638
AF,3268353690,76.54356,40.390602
AF,234355111,91.70182,60.360104
AX,2244387764,99.329704,13.06638
AF,216287560,96.19521,7.7744546
AX,2225441330,27.820686,14.196218
AX,1302638670,61.935722,13.621158
AF,298640873,96.19521,7.7744546
AF,276230814,87.71836,47.99679
AX,1281495963,67.40219,13.621158
AF,255558631,95.147484,8.22796
AX,5280819209,67.40219,67.40219
AF,233362497,95.147484,8.22796
AF,4233281591,93.69198,13.75307
AX,211285578,64.99645,23.237148
AF,290021933,90.71355,44.228985
AX,1195677027,89.08497,19.243395
AX,267589723,89.08497,19.243395
AF,1273962696,90.71355,5.8969307
AX,2256897315,48.65769,20.366676
AF,245028583,89.387634,5.8969307
AX,222840715,26.983715,25.357122
AF,1228430135,95.54884,7.9493446
AF,200217726,95.54884,11.009719
AX,1206257864,82.004364,26.983715
AX,2189704363,82.004364,30.043116
AF,279688939,92.3922,11.009719
AF,2268378982,92.3922,17.546753
AX,257090125,79.92752,30.043116
AX,2244557722,79.92752,47.42331
AF,233341487,84.07295,29.460167
AX,210511939,50.90783,22.803185
AF,1215687432,94.91907,29.460167
AX,1192611880,48.955482,14.4583435
AF,187134743,94.91907,8.339323
AF,1269802052,55.53987,8.339323
AX,264765428,89.93893,14.4583435
AF,241398744,92.828186,18.652514
AX,2253004153,89.93893,29.644627
AF,1223322436,92.828186,18.652514
AX,218462038,42.477192,27.83512
AF,1201355667,85.04445,30.497526
AX,195692360,90.2578,27.83512
AX,2184601363,90.2578,33.643433
AF,174362997,79.5799,13.210409
AF,4173953202,38.82134,13.210409
AX,3269872521,96.30325,41.98773
AX,7269628856,96.30325,96.30325
