AF,86232045,-100.002686,-199.98534
AX,86715745,-100.01459,-199.95627
AF,106202362,99.99215,-199.99854
AX,106385101,99.9956,-199.997
AF,87537322,99.99447,-199.99854
AX,88246791,99.99902,-199.997
AF,3325463002,99.99641,5.0007586
AX,3325451385,99.99902,5.001625
AX,7325896685,99.996826,5.01329
AF,7326419604,99.99641,5.0011497
